Monthly_Inflow,Monthly_Outflow,Gst_compliance_score,Ecommerce_sales,Supplier_payments,Invoice_issued,Invoice_amount,Employee_count,Asset_value,Business_age,Business_size,Credit_score
15247.494641925105,7869.767041832511,57.577926460935146,7047.9931397897035,4267.768073144399,11,1225.1698754675847,25,49389.15413005687,7,small,535.3764265857444
17043.028591352293,12267.556737122377,48.535954151880695,3986.2463867541182,7732.226977374633,9,1872.2175708599123,17,38636.098756111816,3,small,465.5301837428485
25935.423053849303,10178.507157917085,68.39278619337276,13243.969180610802,7054.3011613244225,20,1289.727798853216,38,120214.79321971504,6,small,574.3023876524355
17699.738119257134,7658.0559978184365,57.894554347957325,1141.719246767171,5533.63027955195,15,1135.5270643221368,22,38709.18632516672,3,small,511.5246518437875
12866.777172550883,5595.503714419368,48.5531353507875,4037.1479484874603,3848.711256557735,11,933.09306379589,16,47253.55133096491,3,small,487.07140093349165
17609.39917286869,10477.363618884434,53.44337949577955,5202.205056554066,5759.677935264032,13,1284.7250090714936,7,10306.560978923144,2,small,441.0946497948043
49352.04808490465,29373.015989157084,73.52081463152858,23460.604018519356,18350.952845578762,31,1500.0901669924403,46,121978.84713188978,10,small,566.0802742721726
39282.048978924984,25490.833951206354,66.76150450046521,9610.867049858802,15705.59276920062,22,1745.641712976296,40,67617.06406785926,8,small,566.7728288199273
21456.945928824982,10037.911910108725,65.28788201614864,7760.6272584495055,4961.37127192328,13,1604.4575128448807,30,76020.43550882622,4,small,587.4752594187972
11858.06725137611,6738.044227104128,46.242962428875884,4502.56886061408,3888.5275437692644,9,1258.5156358397262,11,43518.76288396561,0,small,488.350667633102
107707.68525833053,21944.500260799883,93.65328050456948,28312.738923592566,14616.999326701636,59,1830.8422094729858,71,702818.9759617185,18,medium,794.2654788623884
56542.925733929675,21630.036561452875,75.49170099723278,23554.447080582722,11690.678103038512,32,1629.1754321516464,60,104236.51194639086,12,medium,694.4530861114952
39629.18152714102,24650.90857966917,72.81286571220629,10291.892939441334,15035.787168258103,21,1909.6064384986887,48,156260.97022725578,7,small,573.5367073090267
31146.30449890697,17401.20928147625,56.14054615147771,14768.46435588737,9693.643369585128,18,1649.0409593590946,37,260691.0520312223,6,small,573.9265497469187
15225.069640573072,8743.050931885527,51.51660101312925,2749.238377128498,6397.089573018463,14,1143.8491333728557,21,38648.94373016017,0,small,497.41674881193836
49170.65736216097,28928.075001408128,71.17847244769308,18326.290854088926,20373.51944775955,27,1640.8242296334772,41,156653.15332327175,4,small,580.5485967359967
38289.73103601689,15689.314909308348,59.20948404417694,16721.88469054026,8050.351878187917,21,1570.1717173642298,32,103077.06201541875,3,small,538.4796468182888
26955.004189060197,13164.833644984077,63.32557735706665,14000.676732661823,8712.722440856933,18,1318.1701334256102,33,77057.42443852025,6,small,569.9376210662094
9103.364687279132,4574.370017300586,53.55372350374265,709.7682184219661,3295.2860600682343,7,1149.1550112917193,16,23233.057605337726,0,small,466.91276869046624
28217.04104918726,15599.811494380045,56.89466483556793,7162.765700413939,9172.035143615494,21,1353.4702179117144,26,48336.976564015946,2,small,495.8191986235507
16011.188651249156,8357.399502030816,48.37269224858122,336.1699185525977,5494.156918892832,11,1324.504343690684,13,21586.357959301567,0,small,439.8562664907621
42767.18369395663,21542.1712096791,70.10737377769377,9672.059482918341,14221.361838818535,27,1668.9102051679606,46,164725.21962584252,8,small,609.4069510653537
16922.814796005787,7789.730074371759,60.563848720681335,6858.170826464928,4609.162812016077,15,1148.2165197827096,26,27112.746873801094,4,small,524.358531703142
118888.89577456651,52418.97376784975,85.84279178200511,72234.78996998943,21661.134914269132,64,1967.9768028268081,68,540408.4421763538,12,medium,760.912489663415
24897.755564576753,13687.27829441597,53.61928499906126,8459.14550609504,10658.014652400963,14,1646.1383847173045,15,59751.85163396165,2,small,505.60074110996425
21571.14534614287,12590.731498853249,68.91820876098043,3113.0827593293225,9267.450467519235,16,1390.808194065647,33,64365.77979413652,6,small,529.4098527232206
92329.21222978154,50099.43340614505,80.18741891499836,45167.59899368909,23846.012056165528,52,1723.4324230849313,60,341540.2266556364,15,medium,678.0075499049286
17002.832768931024,11122.495091258414,48.28662684980552,177.42728129197283,6553.837146920358,13,1213.8974408500292,10,32270.89954087413,1,small,449.96172382483473
50128.02692920172,24090.35190539908,77.3234090983374,16798.4615643846,15223.115706472745,33,1531.9239075930425,52,153421.20790211472,9,medium,665.7428543840423
10578.292354311952,8128.506666865203,43.908272887830265,2925.80601136392,6913.321912503786,9,1187.444884820776,7,16083.63081521671,4,small,440.270484280448
37225.33761655677,16306.719202779524,58.349277464199986,2531.58856369015,10553.688847857082,23,1500.5364230412574,27,50177.05632486734,8,small,520.636554012645
23932.752129108158,11729.04967196423,58.11412125465497,7080.789462682193,9078.672712607897,13,1755.7717430809046,28,42167.85096589644,6,small,522.9154451527053
15938.504374008131,10170.468515106379,59.51762763173726,5166.91602640953,6802.39150640575,11,1435.468472294791,25,55681.78273064955,2,small,488.9336433205702
62215.044918796215,36842.420911740184,79.4777841754848,24173.03679278447,22590.99377844683,34,1822.222532812008,58,169918.63493238617,9,medium,652.3492477148807
103135.21386076638,61441.576062102096,76.91184007292054,18289.23921857969,27379.49493293898,57,1675.9508751820554,56,187569.06068058024,11,medium,655.0572281047359
46058.050811375324,13807.627429618768,73.48443728179011,11804.455199986121,7523.932558851126,26,1798.3217954676525,37,243161.57811837923,7,small,608.7631823518468
18774.002416387422,7307.602139104732,55.33477011625743,9281.086264876412,5232.167731256828,8,2128.4179175154773,25,47885.68197059989,5,small,544.3659027579706
7060.341593541004,4049.352874942472,42.681498239455806,278.64127973247633,3095.3888783099037,9,743.6259176402175,0,10259.953657653003,0,micro,403.06955572855946
48056.12380627165,19521.380260307207,65.29031619339061,7539.102787246603,12367.402429866714,26,1650.163710209908,41,53061.43557454352,8,small,555.108930510906
20811.342860756293,8210.055427627938,57.82941302189078,4232.3263418830575,4340.509395281528,16,1231.2635109609162,23,78196.75676584117,7,small,537.8150073771131
9088.423912681277,6701.705211040224,54.61785819339686,3376.0460501394873,4575.352732089458,9,1035.7041515332799,17,49970.1028564031,2,small,487.218228666971
32377.599083549932,11554.806647428579,65.25367249313096,6997.862044956053,5545.454141834226,22,1582.738392595667,31,177437.33029015246,5,small,589.3840511467004
32096.37510886722,19300.770907592305,59.214805101944286,3930.781831117358,14076.071952453385,20,1685.820737086719,33,72843.87537148928,5,small,547.5450517448273
17257.246188688074,12942.742990349525,59.23028243406106,920.1193034891994,7681.174217024397,9,1756.3013456496196,25,57601.56552042825,3,small,541.073842738586
31517.90729928646,19410.43263068717,68.98917260624205,6633.61123239202,11170.351996291916,18,1715.617195007531,40,95203.56797551953,3,small,583.4959364201967
116896.37335148976,50669.72489657234,88.6531754084776,72213.96883433204,29796.227787119828,65,1777.5915628809253,73,506409.7836641566,15,medium,754.9578153304708
24026.334414602832,11474.359119832432,51.961156231965575,5860.380575044177,6733.839778963317,15,1622.280103567001,21,36486.214601103144,3,small,496.15549372451727
52875.61608648699,16477.545673524208,72.46273035117427,13456.53818926441,7722.659641187975,30,1703.966798728991,51,210793.17869166838,8,medium,680.6879478629235
155944.7450974116,37153.10816920685,88.99794888404055,95083.84669797984,14505.36366270115,81,1840.8780681317205,77,280655.73326752556,14,medium,791.7998331130083
30566.284868819395,16680.3085780234,67.5140820383625,4478.928446729351,10249.672187267806,17,1669.6506857568631,36,126371.30104717962,5,small,554.7685205301664
25627.71274126588,9824.10891854273,60.342878543291306,2887.9886134960807,6269.279042579469,16,1634.4993680458426,32,123468.03899745875,5,small,548.4174989961817
46012.11315237124,23662.683950926486,77.35571822026253,10608.973213823076,16083.974041758333,24,1746.8436965380952,46,61759.89703114544,8,small,584.4239144486677
20258.592029443647,13617.375940519532,64.95350398347755,6119.055927366782,7913.684098313062,16,1185.4860941483748,29,47771.505738072796,4,small,533.3700882454017
26791.293934897905,10348.082492602616,68.86710971210373,6046.117738403756,7231.862451213907,18,1586.8841223654995,37,119643.62492746185,5,small,588.5311757536394
10098.283071527168,8690.873249101132,48.54288317926105,2180.019400863762,5644.317692949634,8,1059.401661518542,0,16064.858388939621,0,micro,417.332465711725
28641.186067181607,11303.177162879021,58.125483225591154,13096.64535091221,5652.613089106763,17,1475.178926021485,24,27532.436052116314,4,small,493.9780306702178
48737.41309784071,15361.26591086382,79.69577825848714,25104.382712498387,9035.386296557972,25,1799.6942359014138,56,268944.79327992746,11,medium,673.8450356308304
23602.141122490943,16918.349669062954,63.62042640279547,2259.8017144353175,8781.374195447806,19,1305.085851696448,32,129573.08874706153,4,small,546.5564499321345
101900.90844285011,41091.483582976325,81.43758147828298,57504.22540695182,23627.95104104017,56,1909.5636346728961,67,397113.30787565967,15,medium,722.27399161792
19322.05920021956,9049.626899846404,58.034477435948055,5529.929408781786,4721.403690155785,16,1291.7696871667924,29,100542.10510789907,6,small,552.0198708703836
50131.795071464265,29480.820302843647,70.83400222269597,15746.833377431733,14266.041837798724,29,1561.4375272065345,46,129272.48656070205,13,small,605.9757096352135
13587.519056743186,10665.269857600159,51.319808739419074,5345.776384303243,6615.7725107656925,10,1242.8713745507932,11,63881.92199497776,2,small,495.4556416842767
18819.63541680643,7625.086849488321,61.05212058622377,8103.279742697992,5182.782578879883,14,1229.7985428691636,28,60955.52556957163,4,small,544.5288690811041
20058.54295776478,13423.427870694528,55.72475367642364,876.2591574210055,8970.049757231993,13,1679.1969797628215,17,66061.19100394202,2,small,520.7748293262907
26819.695276111557,10893.38703004348,67.64179507717223,6819.33493342694,7580.449966806642,17,1417.5880790111046,31,76792.0325430963,3,small,563.5569686652849
48282.99159858618,20544.69368403479,63.69831223720496,7194.813433234275,10964.616728440516,29,1544.711891946236,40,148940.4971058991,7,small,588.6715032667522
15038.614651812308,10424.109631863934,51.05124541554245,150.57837453568686,5277.233797860476,12,1249.2131377490507,13,41871.004465892154,5,small,465.2583047222803
10129.284732580161,8718.697469829656,50.47119787291548,3099.009464821449,5471.0796156948345,10,870.3294587565852,5,18860.38235484398,1,micro,413.80980837400796
17557.352267784066,10566.049897191222,58.60894502377311,4246.8422581942505,6286.41800170168,12,1232.0132110182026,27,44155.52706024805,2,small,540.8912637433076
39085.985562616625,22649.02984889455,69.48376083005411,23498.04149209168,15525.08886758787,24,1562.3466103365658,45,142329.7200611911,7,small,603.3507523196196
79678.21200268652,30905.013220788165,76.1065939982147,30599.70129857065,15937.128807736504,45,1803.0413580945137,57,264066.31547408516,10,medium,703.2130982535402
8686.061164675311,6102.277684764754,45.157230134576096,1094.586609662497,3772.2797614428996,10,732.1138542678956,1,36712.83449532864,0,micro,427.0022583510556
6367.743267325036,4982.8572865387705,33.53630314811245,59.45873424190833,3847.443729655449,6,787.0842695350259,1,21545.652906280327,0,micro,388.4676896122579
17215.423552354594,13257.001295269352,56.00625209031832,3960.138967536737,10897.543987071209,12,1241.0581279639448,18,60629.017869642346,3,small,494.3259220955819
82164.19584364104,22006.770664886262,85.145625585578,28543.78062202872,12611.765242621312,40,1898.4848062019241,59,246393.88805114053,9,medium,723.746689892488
7150.333373737685,5268.564134096947,48.44350890515204,1321.6195172406585,4038.8624355003426,9,672.6967419862978,3,19371.467599701256,0,micro,440.031947442334
7862.675849757164,5205.146091115561,58.80497834038154,3078.498157885908,2731.4271484079486,10,713.1805202141264,14,61781.547521095934,5,small,512.7196919663743
90711.24027091255,49082.44289142674,78.26756223525922,55300.64265613274,34174.3424660475,56,1703.6646941933705,56,381637.404410054,13,medium,721.816446007329
19991.132005624142,8866.081263831502,53.10164270846313,3798.921738461285,7121.087368798085,12,1505.132477716038,20,39833.91392113171,4,small,503.1105607829649
23350.746398956035,15347.308482493409,58.84344772510924,6191.901876620992,11711.262938989488,18,1261.970724017066,26,31642.80064167136,3,small,472.9492378188478
19741.77439589723,8406.056513356963,60.868157155934945,2846.1942410778515,5145.959189903035,13,1331.766591657245,31,71244.74535272602,3,small,557.8348819324815
52486.56135771874,16244.286278180627,72.43682313900145,15376.216299482838,8813.94573406451,34,1471.560083860898,46,164054.05390916587,6,small,601.9271535387943
17842.423790738903,13147.70719584993,58.16083673566657,3135.2440631067416,8169.736167210377,16,1103.1345073958355,23,91982.05209032801,6,small,533.7584694568861
8630.24356567525,5376.184204049635,33.19884051146407,254.46892149540756,3780.777095787143,7,1037.1945577093427,0,15007.938915629198,0,micro,387.5674012275675
17203.23003835135,7516.642408338029,55.658553403944055,2823.1820442138987,4604.616485278043,17,1053.7131955031418,25,22721.400218523177,5,small,500.0716822616683
30925.678828004326,17319.903322257047,73.69282250849096,10649.339739850468,10927.38827802953,22,1408.11207477423,34,93226.32587607969,8,small,595.742783188922
2840.656115054474,2075.9291425666015,25.68495790518928,95.68068848289472,1822.7358750443425,9,324.6036020280045,0,5061.617184521353,0,micro,344.9724812177439
25282.60577247373,14612.570118616097,75.30726861418977,4884.179888289133,9369.747348105388,18,1287.7374329339427,50,123768.31012890929,8,small,612.1605841971204
23947.608068258294,14005.928264460941,55.9005289637429,4735.852495778738,10370.010842665988,17,1345.7275931312265,24,35200.674462056646,6,small,491.5652592576774
4557.381277759521,2680.794756246183,34.5193236531384,46.20180650156658,1554.5845314036321,6,798.3206755125143,1,18004.94930701275,0,micro,424.74940902039714
10083.055808441652,7732.328940988414,49.17637743006049,888.455334756161,4205.922934585537,6,1345.2507617164488,16,41977.42994893695,1,small,506.25416942278616
74160.73137298302,36323.11052559814,76.2376357094795,46185.59830744312,14985.156964925884,43,1654.4507940392853,64,164800.52533836354,12,medium,701.1065257077819
25521.355873913457,9801.243655745999,71.23318377131832,9561.57067142888,6557.220653131394,20,1335.1661779333688,40,127142.90528774846,10,small,605.2478575710071
27543.065452888306,18659.98335561773,65.79579211753382,7264.38573104348,12481.583135239454,16,1737.5613161773656,30,92234.2824901921,5,small,553.2267699788151
17761.715707806306,13723.997868346409,56.93201290183875,7748.407009357008,9825.884114252178,14,1250.50851964661,25,30531.91469577534,4,small,515.1414760427086
3772.753993044532,2561.9616863394467,28.634235272289672,639.3580782628297,1838.6631349184404,4,757.7804910622259,0,7147.696473865443,0,micro,382.6535440322457
11135.74216906487,7430.8647603624195,61.34513372455197,5483.052544546103,3891.0456084796256,10,1195.891896305069,26,55756.10789361637,3,small,525.5117142138935
48791.207110542986,12984.627597489254,72.18258682884097,20551.31823825944,7486.1111603922545,29,1718.0669320160262,49,161211.13845179393,6,medium,662.0581463328527
15229.74988490934,11598.580572851097,59.04698910709725,1462.9295432100812,7830.022210471491,8,1751.2583494805633,9,36369.857681873764,0,small,460.6260783712908
38654.19481785491,25033.29926388199,58.33704460129167,12008.706727189481,15081.768334037844,21,1774.844390267635,36,121964.152007985,6,small,549.2506022826905
14684.958917465463,9147.505229531873,52.08993870847939,6844.882901975942,6586.225257792039,12,1140.7045998719557,14,41186.4323589012,0,small,455.4623383235943
33327.47910664614,11916.542275193926,67.87781939708078,8572.275808109787,7915.568671302113,17,1997.4445949362332,37,156479.98354906245,9,small,583.7887920454631
5729.238141690704,4344.438493828358,42.163693445530456,1578.7922400828322,3369.883254775381,5,988.076639488544,3,16282.182986686603,3,micro,442.32870114018726
28526.694774541364,10217.082073153932,68.64768087478556,8665.500675596517,7519.496551153242,19,1577.9070645663116,33,132429.91150227102,4,small,589.6928913247781
8305.214380888487,4592.790660915339,41.394563963154766,2241.049178889734,3296.787029107712,11,709.4064873963254,1,21916.10855957481,0,micro,411.4530172188388
5564.9764916254435,3896.4809175653813,44.30904196393489,992.1771235155207,3078.66661268554,9,528.4899717278652,1,17568.371865919664,0,micro,408.5539076318427
11323.234362193636,8333.44546391439,58.02339919781789,5253.456853208184,6153.49202943415,12,931.0135646388686,16,24550.328915314713,5,small,482.6282510137952
18487.52681956154,7941.05215092214,53.804047408338896,1449.7235385405527,5346.583580489414,12,1551.5538947467612,22,49461.47771240678,6,small,538.5801638745152
35451.811461407146,18439.628313397534,57.061339683601965,4681.711372464063,12832.373614647737,22,1718.876238275033,30,87863.53595878519,3,small,512.0677996594338
11105.086755530614,7297.631500879063,43.259998043062694,2561.975109793466,4801.65630905456,13,872.2818954261188,10,36140.25005246661,0,small,440.9942677700381
24815.835202895105,15243.964427199837,50.556328334692154,5099.418072751214,9849.381972197063,17,1301.1929804330616,16,66937.222018137,2,small,541.845399361528
12616.337938543047,6412.930539953983,56.351518336141694,4371.292919617775,3568.2860680296963,18,751.5640789375724,27,37246.99832575321,5,small,506.28452708110365
41510.36895926807,26504.02222792341,77.45855399650651,9724.45359113113,12067.58590893597,29,1357.079109595233,46,153620.01226310758,9,small,569.9214498045602
69040.89329103392,39090.267552976875,70.8209280134717,37835.38113774548,20342.61354892192,36,1946.401174069294,51,147405.29216556915,13,medium,652.7853421730217
25588.840618205628,16538.343610172324,56.37323669122512,3889.629516398145,11665.288629087754,14,1773.748321991392,30,61663.34163378182,8,small,516.5577953993042
80901.57024547963,16787.897212021766,87.03991952118476,29773.623063152558,10031.149526171095,48,1602.0530912731094,56,201773.7929285131,14,medium,752.2985913182471
23802.469920785923,18699.265075458297,62.52845928307294,5908.138495469435,13608.59203382387,16,1434.4241479261689,28,88830.4163744943,2,small,516.5098132992144
136013.2482969394,48206.21625986004,86.11940998377717,50382.901997716704,26203.887424365414,76,1985.2098362397007,71,391167.4664243716,11,medium,690.0046449091558
42146.777619078035,22990.75759062074,69.83317442086366,22261.978519042656,12119.136750892405,26,1806.5232207146216,55,309161.37608099176,10,medium,659.1824164452581
17849.35990691652,12915.675096824387,55.997544444740164,5310.1549088634565,8119.78639168675,15,1282.0166705181973,18,44804.05808361951,3,small,508.6492573252056
15145.691517731471,6323.006062278699,51.56814131639974,3875.6432430538607,4025.2045603367987,15,1077.065537381716,12,51801.600399259776,0,small,500.9476222820583
16695.84042531664,6448.175769840913,57.72688409186803,7292.060233969014,4878.940672837644,13,1391.4091903396431,21,40834.837961130244,4,small,538.8625537690834
43553.84149081551,13405.754156403713,65.97325516780779,26796.38267092982,8875.971173290125,29,1571.0513895166177,47,93516.97644107604,7,small,628.1858725102159
7531.205326670996,4696.489902952948,54.10089724561704,1638.9782760708208,3163.6375992037756,6,1273.5750043327,12,37115.15823678396,2,small,508.11438360922324
24922.884956087157,8617.218162965439,79.91870401862639,11137.050334267022,6432.202173972637,17,1453.4651843971278,37,120564.21239481501,11,small,575.3171156312601
39423.545846796354,19345.86786337044,66.50268221561008,12797.088768275436,9483.940535087533,25,1708.0285975596396,32,59639.22144304693,6,small,539.6057079850905
52767.47212767712,20367.644825292242,77.33835761714019,15253.426701305758,12610.063810253501,27,1922.0024940103374,52,289314.57857873035,9,medium,685.559482216292
10984.46909623065,9499.112297305597,50.61343081913819,4485.320597331296,6093.509374667838,13,809.7916546876345,10,26483.87136237458,2,small,435.2519171784416
10885.00809055737,8187.97941311595,54.00083247868985,2869.543724435944,4188.451703158684,11,1114.9585530821566,21,92887.28270806176,4,small,493.8856449974192
8099.615660338698,3643.9380989773704,55.03064482478499,1268.019563013965,2654.1446452021873,4,1552.1113724135166,13,31477.37238399467,1,small,497.5025565732777
58416.322687371714,25929.865085190406,75.1005171897012,24587.217516821136,13130.04518500474,34,1720.3571571716993,53,218151.89707229022,8,medium,634.5088182492703
94482.07264856287,19247.283326668505,85.76037392998143,24997.555087138597,11879.315104720938,54,1935.6454689545737,67,356554.6643511653,14,medium,717.3849000937706
39544.96744944999,25431.2233280037,71.96271103544024,9090.191230065582,12995.97726931346,26,1528.9215067502307,39,107573.7367886449,6,small,584.3117260097486
34291.835390957225,17758.66699192592,77.97405144023408,14636.913704000393,12576.479555316437,21,1627.0833847774477,47,216315.7297792582,7,small,584.3218439100759
14717.773540644514,11696.695685585213,42.72445443185268,1987.1179528754983,7316.586486267027,15,854.5493085371587,15,31746.69089348791,0,small,493.8537732258853
77978.78333521415,38746.91936691293,74.64169366062058,37341.74613033226,21514.123909483216,42,1717.1954142099391,55,205732.95042348377,8,medium,650.3259012179909
8678.073951073138,5382.335686101556,53.91991183717667,632.1114702915004,3470.5085795423547,9,989.7730431218181,11,18520.030981062424,0,small,458.0196370100246
25631.102878706988,14021.197449521584,58.976866246936744,7673.510524839082,8340.807157776653,16,1391.5567329319877,26,116695.33890519402,7,small,524.2762186005361
11862.166425282994,9753.205351850407,58.93537440457686,2325.767583419267,7154.466744003496,10,1090.1258673456894,19,14085.009213965493,1,small,460.41646898697246
29502.4146304876,17395.17629704758,66.25171299443527,5820.093302819673,10843.855994244404,24,1150.7403783733912,23,37966.432196069356,6,small,523.5108120554426
60963.26162061868,27729.443137944494,73.70798407049064,22524.930053563166,17906.978780200705,34,1737.2620823793345,42,149173.97728392147,6,small,606.9407390800866
50190.65228727065,20157.798955756614,74.14741644413691,18414.483819027613,11466.213570716045,29,1895.3832721107303,59,202566.59521620025,7,medium,666.2127167450769
13345.875543535427,11259.06855143325,43.38448988768266,2565.626744992973,8116.311033626398,7,1755.749447532198,3,48189.98130946089,0,micro,453.3464411990479
9373.845297277767,5425.669361740715,53.092325960325574,1206.125152064607,3285.909398026589,11,826.3970893497083,12,21314.136462615545,0,small,466.5545623939257
20257.673997407925,8895.416672056088,57.51221001492548,6759.066743514884,4634.6421463123215,15,1292.7499430865666,38,58203.35621257425,7,small,543.3228259555407
30682.052209593192,11209.917884526525,62.21973689628865,9283.796683249318,7973.27751635983,18,1729.3949792028723,26,36341.61294049105,3,small,537.5034219891963
35201.41956071071,18746.83147377646,63.693949319149695,9250.51070187541,10464.283952780625,20,1686.8539154840323,31,138048.87765551326,5,small,527.9468479316578
9970.510485207851,6251.683757442737,51.63912098827438,3226.6478629572,3845.982440211151,11,855.6731255487985,15,37059.93419397497,1,small,460.25467996098877
12552.370793014863,8729.396474482786,54.502258963662776,321.740452369285,6472.544514459355,10,1024.976941762259,16,25242.40464160443,1,small,484.975146736707
10574.602155544111,6600.324351542202,42.77013887123415,2287.4576738772653,4208.380934655239,9,1050.0702542893848,7,43031.83256133639,0,small,443.89705339302236
41908.86687808756,24149.976272829706,62.41956453984339,5237.064771641212,14832.24611387609,23,1674.2924224724836,34,42439.806692210725,6,small,538.7367644757253
13867.932578508462,11397.341861060262,52.665811886316774,278.8878460827591,6585.578617370745,12,1211.5977051150928,15,16304.41130822747,2,small,417.69252417198317
34765.9473889376,17692.81268083207,68.78207602062459,5299.9592437019055,10887.019336334912,20,1497.2628434438839,43,116279.55523308263,6,small,540.212264754883
38365.22649616848,16051.868244294454,68.15917644293438,7332.133302037898,9425.740002482356,24,1632.6834923512176,41,116851.74615084688,7,small,573.351276213182
25228.01864122832,9345.930256269117,61.10333530765913,4314.348218459404,5454.671105102339,20,1276.2445174517213,30,116651.69392690748,7,small,586.6130691311757
43184.81032784608,14925.3347448042,75.1516484430291,13865.43858769668,9130.768886163778,27,1574.164844572399,53,295097.88140285586,10,medium,693.9030493662843
54677.38172513395,21029.11498582755,58.122201225439255,18437.257172287624,12532.301368434035,30,1794.7645509554925,42,161778.02982315843,7,small,604.2071422037774
46886.069650640355,24788.007623141886,74.14043504540088,20991.211110748158,10953.801011486397,28,1708.0021585207533,51,178580.07945968647,8,medium,644.1872392808302
10545.67923351552,6439.018645910924,43.17790585209273,2985.7763814137666,3914.026282107358,10,994.874432572151,15,39296.554885792815,0,small,474.1550087149484
68901.16318995735,27908.65119464105,60.55530559129836,24017.60921334438,17761.289456017108,37,1657.9397145725156,46,215179.2511640551,7,small,608.6632206126237
23997.369838823313,13802.009012252975,59.55509281766386,12413.189504261016,7588.20953184543,19,1364.2831793307944,31,61118.867582319515,4,small,548.4842557632544
15440.767860942628,9202.987027190564,56.41894841852387,2130.383502878153,6787.475312796191,10,1318.0593658724397,27,56182.76330960508,3,small,534.0386885075898
115766.99591413651,38064.16748277475,75.90896129900504,46767.181151010125,21603.185260439368,65,1838.2272172595797,63,305558.1950918749,14,medium,698.7004878958448
14833.736972420673,8076.413498507045,44.14414820194234,571.6718539083585,5061.8330348968675,10,1495.2925007032402,12,39625.199988625536,0,small,463.15348546200806
22803.545306533037,9314.808352614144,47.49341586218256,11118.3907259833,5853.768419657569,17,1351.6340889946748,27,42287.26064832895,6,small,511.6083795937659
32044.01339682966,10939.86245494454,60.881232872519895,16404.4181051636,6521.178709126912,18,1732.4786342981058,30,47837.29194017906,7,small,562.8578267825466
19237.24251695593,8666.998975031518,61.39706235271379,2069.3417585108573,6402.1828760072885,14,1320.161223906929,22,138637.8798990174,4,small,561.2593329586412
51366.25970438468,27133.375628038273,76.63872466498141,8062.501127956737,14358.819646589987,30,1632.755604196435,41,165023.42298558276,7,small,590.9941077595722
108942.65212078235,37482.17186378921,76.11498254297177,62449.299787941665,17158.137874975917,54,1841.1546142747607,62,495688.8174177586,12,medium,705.3014663952393
56227.11290241961,26807.060839134083,73.22522927748676,30884.02697598874,16891.337591273114,30,1666.2786043325384,45,163152.24261791425,9,small,613.6737040210411
5983.245528650903,4885.7946124699965,46.27895586834945,1432.669110936733,3357.963885597805,8,658.3819655570848,7,25563.65266844877,0,small,445.1196446707796
8366.794297503466,3574.3818243689625,44.445001815181364,1521.260022005293,2391.3804092403957,7,1220.890831100572,11,46025.804285376325,0,small,485.0248063975996
42959.28884345069,11386.10085038917,76.04065675855549,17888.050758243728,6402.760563246481,27,1334.7101979331428,47,222756.01684187903,7,small,651.0196609890831
11698.982716751336,8716.208231758159,48.971600621371174,351.4106374534282,6716.139842766797,13,932.0349431578646,12,36856.14571509877,0,small,423.9090913010549
18420.0884381603,10859.852091614344,63.0035037845363,8031.35051485878,7579.265242680928,11,1642.5332486320087,22,72575.28020658453,0,small,500.1828929690073
11676.137103419955,5565.63671858242,49.169734065796426,153.6235963912055,4022.230614764294,8,1214.625668214934,4,18540.469080632414,0,micro,409.4907689331637
4638.826494764983,2983.2137283641428,35.06997765741222,89.30192272358485,2330.6285870159363,9,420.31336326256275,1,6956.739410053898,0,micro,358.8238123258828
5171.33310146994,3756.178215510646,36.348510684693466,47.43509244520542,2462.4787903954416,9,576.5458199546557,0,12774.974598403718,0,micro,384.7852848486538
15214.799590397775,10326.599069077567,50.63773989352891,732.273004627325,6405.715351309705,12,1215.4175403798395,12,33437.97267603814,0,small,454.01870906941986
29406.153847575144,20788.326009383476,65.80303762888687,13930.843167844647,14071.004663699016,17,1725.0132774325707,41,91473.46762123638,8,small,551.144302401916
29374.705040452474,12707.040149809214,65.36227480992781,3470.237054733454,9165.329167694747,20,1368.5509516445354,33,47754.58130750549,5,small,545.1886772050377
23727.48926978496,15421.260315919813,66.06722803648067,4901.224476898608,7678.125928961969,14,1880.618962790581,31,43397.48239431756,2,small,520.0119459346271
35929.41912189284,21131.69284454269,63.19089269026994,17621.95608872825,11312.06765621056,19,1663.6684186102643,39,62067.69861591509,5,small,551.7039287699826
23507.001717682746,16465.302080667672,65.77029196260168,8826.856994397438,8677.627570271834,15,1615.5763426271697,29,47974.072002235276,3,small,529.3395711231685
38078.270311571374,17861.404403368215,79.05208802354274,19284.56217656067,12145.346661480977,26,1436.8498714084374,51,155961.74034513414,10,medium,676.8472969255135
22088.067863222375,15106.624373664003,52.35628713066651,10384.096237378104,9448.45354963126,13,1554.7262217320365,30,68053.1260861057,9,small,540.8462585733782
39920.65122840466,15376.89473557262,61.500012635612634,12076.192501716412,9229.40629854343,25,1556.1363420264381,33,62945.28055107861,10,small,566.1555754809322
91405.0678272879,23274.54779588776,92.16215137295045,56712.75879744621,14492.717890338376,51,1797.5005191677744,60,636422.7366438328,13,medium,764.7573691505618
20707.262791588742,12079.726345939407,57.1767474640487,2612.059110648321,6145.187633489653,11,1958.2176498797949,21,52602.88104030096,4,small,513.3713524700278
24301.027073650766,17514.79649475485,68.68871605808454,3108.158775088734,11738.861501648038,15,1396.6341044310345,34,46610.38353750325,3,small,514.3324867120259
